"Surveyed_by","Date","method","SubplotID","SPP","PlantID","Phen","Leaf","Dam","Chew","mScrape","iScrape","Mine","Gall","Window","Lspot","Rust","Pmildew","Dmildew","Blight","wet","rhiz.like","clorosis","white.mildew.like.thing","thrips","tent","scler.like","Phomopsis","lf.curl","necrotic.lesion","Chlorotic.spots","Choking","slime_mold_like","Notes","disease","herbivory","tot.damage","SPP2","SubplotID2"
"fh, mj","29.Jul.19","touching","I4.8.1","Bromus sp / Koeleria sp",18,"v",3,"d",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,40,40,"Bromus/Koeleria","I4.8.1"
"fh, mj","29.Jul.19","touching","I4.8.1","Brachypodium pinnatum",19,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"brachypodium pinnatum","I4.8.1"
"fh, mj","29.Jul.19","touching","I4.8.1","Brachypodium pinnatum",19,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"brachypodium pinnatum","I4.8.1"
"fh, mj","29.Jul.19","touching","I4.8.1","Achillea millefolium",20,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"achillea millefolium","I4.8.1"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Ononis spinosa",1,"v",1,"d",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,80,80,"ononis spinosa","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Ononis spinosa",1,"v",2,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"ononis spinosa","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Ononis spinosa",1,"v",3,"d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,"",0,90,90,"ononis spinosa","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Ononis spinosa",1,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"ononis spinosa","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Ononis spinosa",1,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"ononis spinosa","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",2,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IS THIS SUPPOSED TO",1,0,1,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",2,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PAAN?",0,0,0,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",2,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",3,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",3,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",4,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex  sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",4,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex  sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",4,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex  sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",4,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex  sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",4,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex  sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",5,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",5,"v",2,"d",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",5,"v",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",5,"v",4,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",5,"v",5,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",6,"v",1,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",6,"v",2,"d",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",6,"v",3,"d",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",6,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Helianthemum nummularium",7,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"helianthemum numularium","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Helianthemum nummularium",7,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"helianthemum numularium","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Helianthemum nummularium",7,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"helianthemum numularium","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Helianthemum nummularium",7,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"helianthemum numularium","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Helianthemum nummularium",7,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"helianthemum numularium","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",8,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",8,"v",2,"d",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",8,"v",3,"d",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",8,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",9,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",9,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",9,"v",3,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",9,"v",4,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,2,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",9,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",10,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",10,"v",2,"d",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",10,"v",3,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",10,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",10,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",11,"v",1,"d",0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",71,0,71,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",11,"v",2,"d",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,1,2,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",11,"v",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",11,"v",4,"d",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,10,10,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",12,"v",1,"d",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,10,10,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",12,"v",2,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,2,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",12,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",12,"v",4,"d",0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,10,11,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",12,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Festuca rubra",13,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"festuca rubra","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Festuca rubra",13,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"festuca rubra","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Festuca rubra",13,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"festuca rubra","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Festuca rubra",14,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"festuca rubra","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Festuca rubra",14,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"festuca rubra","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Festuca rubra",14,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"festuca rubra","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Festuca rubra",14,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"festuca rubra","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Brachypodium pinnatum",15,"v",1,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,2,"brachypodium pinnatum","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Brachypodium pinnatum",15,"v",2,"d",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",10,0,10,"brachypodium pinnatum","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Brachypodium pinnatum",15,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"brachypodium pinnatum","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Lotus corniculatus",16,"v",1,"d",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NOT OBSERVED IN JUNE",0,50,50,"lotus corniculatus","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Lotus corniculatus",16,"v",2,"d",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013 SURVEY",0,5,5,"lotus corniculatus","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Lotus corniculatus",16,"v",3,"d",10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,11,11,"lotus corniculatus","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Lotus corniculatus",16,"v",4,"d",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,3,3,"lotus corniculatus","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Lotus corniculatus",16,"v",5,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"lotus corniculatus","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Plantago lanceolata",17,"v",1,"d",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"plantago lanceolata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Plantago lanceolata",17,"v",2,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"plantago lanceolata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Plantago lanceolata",17,"v",3,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"plantago lanceolata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Plantago lanceolata",17,"v",4,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"plantago lanceolata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Plantago lanceolata",17,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"plantago lanceolata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",18,"v",1,"d",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,1,2,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",18,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",18,"v",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Bromus sp / Koeleria sp",18,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Campanula glomerata",19,"b",1,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"campanula glomerata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Campanula glomerata",19,"b",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"campanula glomerata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Campanula glomerata",19,"b",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"campanula glomerata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Campanula glomerata",19,"b",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"campanula glomerata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Campanula glomerata",19,"b",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"campanula glomerata","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",20,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.5% COVER JUNE 2013",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",20,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",20,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.9.4","Carex sp 1",20,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"carex sp 1","I4.9.4"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Crepis sp / Leontodon sp",1,"v",1,"d",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"",5,0,5,"crepis/leontodon","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Crepis sp / Leontodon sp",1,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"crepis/leontodon","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Crepis sp / Leontodon sp",1,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"crepis/leontodon","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Crepis sp / Leontodon sp",1,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"crepis/leontodon","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Crepis sp / Leontodon sp",1,"v",5,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"crepis/leontodon","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Lolium perenne",2,"f",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"lolium perenne","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Lolium perenne",2,"f",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"lolium perenne","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Lolium perenne",2,"f",3,"d",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"lolium perenne","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Dactylis glomerata",3,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Dactylis glomerata","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Dactylis glomerata",3,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Dactylis glomerata","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Ranunculus sp",4,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Ranunculus sp","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Ranunculus sp",4,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Ranunculus sp","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Lolium perenne",5,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Lolium perenne","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Lolium perenne",5,"v",2,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,2,"Lolium perenne","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Lolium perenne",5,"v",3,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,2,"Lolium perenne","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Lolium perenne",5,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Lolium perenne","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Lolium perenne",5,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Lolium perenne","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Taraxacum sp",6,"v",1,"d",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"taraxacum sp","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Taraxacum sp",6,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"taraxacum sp","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Taraxacum sp",6,"v",3,"d",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"taraxacum sp","I4.5.3"
"fh,MJ,ik","30.Jul.19","touching","I4.5.3","Taraxacum sp",6,"v",4,"d",5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,7,7,"taraxacum sp","I4.5.3"
